seed,family,policy,layer,collision,bufferViolation,minGap,stopTime,stopped,brakeTime,finalSpeed
27658,dust,baseline,nominal-model,false,false,8.08989699137112,15.700000000000088,true,11.150000000000023,0
27658,dust,baseline,extended-model,false,false,10.072784218631341,15.350000000000083,true,11.150000000000023,0
27658,dust,guarded,nominal-model,false,false,16.753417469352144,25.400000000000226,true,23.100000000000193,0
27658,dust,guarded,extended-model,false,false,17.278746362284323,25.250000000000224,true,23.150000000000194,0
27658,dust,no-speed-cap,nominal-model,false,false,42.8899790962152,12.800000000000047,true,8.249999999999982,0
27658,dust,no-speed-cap,extended-model,false,false,13.072784988937542,15.10000000000008,true,10.90000000000002,0
27658,dust,no-brake-bound,nominal-model,false,false,8.053417469356589,26.850000000000247,true,24.550000000000214,0
27658,dust,no-brake-bound,extended-model,false,false,8.578746362287802,26.700000000000244,true,24.600000000000215,0
27659,dust,baseline,nominal-model,false,false,8.307150485065904,10.100000000000009,true,5.899999999999987,0
27659,dust,baseline,extended-model,false,false,9.459809574579367,9.950000000000006,true,5.899999999999987,0
27659,dust,guarded,nominal-model,false,false,15.05606647550843,14.900000000000077,true,12.800000000000047,0
27659,dust,guarded,extended-model,false,false,15.470072148769873,14.850000000000076,true,12.800000000000047,0
27659,dust,no-speed-cap,nominal-model,false,false,35.98303339998512,7.79999999999998,true,3.599999999999995,0
27659,dust,no-speed-cap,extended-model,false,false,20.869702874303528,8.949999999999992,true,4.94999999999999,0
27659,dust,no-brake-bound,nominal-model,false,false,8.156067281097364,16.050000000000093,true,13.950000000000063,0
27659,dust,no-brake-bound,extended-model,false,false,8.570072861654637,16.000000000000092,true,13.950000000000063,0
27660,dust,baseline,nominal-model,false,false,8.098987951290212,16.000000000000092,true,11.100000000000023,0
27660,dust,baseline,extended-model,false,true,2.547933219617221,16.750000000000103,true,11.300000000000026,0
27660,dust,guarded,nominal-model,false,false,19.657322909238076,24.700000000000216,true,22.25000000000018,0
27660,dust,guarded,extended-model,false,false,18.815788088716317,25.00000000000022,true,22.25000000000018,0
27660,dust,no-speed-cap,nominal-model,false,false,54.32864580805813,12.150000000000038,true,7.249999999999982,0
27660,dust,no-speed-cap,extended-model,false,true,2.547933219617221,16.750000000000103,true,11.300000000000026,0
27660,dust,no-brake-bound,nominal-model,false,false,8.257322909242305,26.600000000000243,true,24.150000000000208,0
27660,dust,no-brake-bound,extended-model,false,false,7.4157880887212855,26.900000000000247,true,24.150000000000208,0
27661,dust,baseline,nominal-model,false,false,8.063992049485705,13.450000000000056,true,8.549999999999986,0
27661,dust,baseline,extended-model,true,true,-0.12501212852663457,12.35000000000004,false,9.750000000000004,5.794378489932449
27661,dust,guarded,nominal-model,false,false,19.62636789842196,20.00000000000015,true,17.550000000000114,0
27661,dust,guarded,extended-model,false,false,19.553336075131313,20.05000000000015,true,17.500000000000114,0
27661,dust,no-speed-cap,nominal-model,false,false,54.26697002779764,9.600000000000001,true,4.699999999999991,0
27661,dust,no-speed-cap,extended-model,true,true,-0.12501212852663457,12.35000000000004,false,9.750000000000004,5.794378489932449
27661,dust,no-brake-bound,nominal-model,false,false,8.226367905690893,21.900000000000176,true,19.45000000000014,0
27661,dust,no-brake-bound,extended-model,false,false,7.853336083686997,22.000000000000178,true,19.45000000000014,0
27662,dust,baseline,nominal-model,false,false,8.064143113877378,10.650000000000016,true,6.099999999999986,0
27662,dust,baseline,extended-model,true,true,-0.154804235855579,9.850000000000005,false,7.199999999999982,4.783033843500348
27662,dust,guarded,nominal-model,false,false,17.13001237754446,15.000000000000078,true,12.700000000000045,0
27662,dust,guarded,extended-model,false,false,17.35923655363473,14.950000000000077,true,12.700000000000045,0
27662,dust,no-speed-cap,nominal-model,false,false,41.673355082991066,7.84999999999998,true,3.399999999999996,0
27662,dust,no-speed-cap,extended-model,true,true,-0.154804235855579,9.850000000000005,false,7.199999999999982,4.783033843500348
27662,dust,no-brake-bound,nominal-model,false,false,8.130012981166999,16.5000000000001,true,14.200000000000067,0
27662,dust,no-brake-bound,extended-model,false,false,8.359237122245247,16.4500000000001,true,14.200000000000067,0
27663,dust,baseline,nominal-model,false,false,8.34154822120945,11.050000000000022,true,5.949999999999987,0
27663,dust,baseline,extended-model,true,true,-0.14954774197263987,9.299999999999997,false,8.199999999999982,9.555212062996889
27663,dust,guarded,nominal-model,false,false,21.20289803390233,14.800000000000075,true,12.250000000000039,0
27663,dust,guarded,extended-model,false,false,16.09533549276273,15.750000000000089,true,13.00000000000005,0
27663,dust,no-speed-cap,nominal-model,false,false,53.912352852251615,7.199999999999982,true,2.3999999999999995,0
27663,dust,no-speed-cap,extended-model,true,true,-0.14954774197263987,9.299999999999997,false,8.199999999999982,9.555212062996889
27663,dust,no-brake-bound,nominal-model,false,false,8.002899733929894,17.000000000000107,true,14.45000000000007,0
27663,dust,no-brake-bound,extended-model,false,false,7.695336176188334,17.15000000000011,true,14.40000000000007,0
27664,dust,baseline,nominal-model,false,false,8.425628785944639,11.800000000000033,true,7.549999999999981,0
27664,dust,baseline,extended-model,false,true,0.13909814579278645,12.600000000000044,true,8.14999999999998,0
27664,dust,guarded,nominal-model,false,false,15.07052678789114,18.05000000000012,true,15.900000000000091,0
27664,dust,guarded,extended-model,false,false,15.05284964459753,18.100000000000122,true,15.85000000000009,0
27664,dust,no-speed-cap,nominal-model,false,false,36.699273218440226,9.45,true,5.1999999999999895,0
27664,dust,no-speed-cap,extended-model,false,true,0.13909814579278645,12.600000000000044,true,8.14999999999998,0
27664,dust,no-brake-bound,nominal-model,false,false,8.170526798132585,19.200000000000138,true,17.050000000000107,0
27664,dust,no-brake-bound,extended-model,false,false,7.85284965671741,19.30000000000014,true,17.050000000000107,0
27665,dust,baseline,nominal-model,false,false,8.279175230174587,15.750000000000089,true,11.250000000000025,0
27665,dust,baseline,extended-model,false,false,6.755978308588453,15.85000000000009,true,11.400000000000027,0
27665,dust,guarded,nominal-model,false,false,16.835531329801256,25.550000000000228,true,23.300000000000196,0
27665,dust,guarded,extended-model,false,false,16.923245343883252,25.550000000000228,true,23.300000000000196,0
27665,dust,no-speed-cap,nominal-model,false,false,42.47991711666083,12.900000000000048,true,8.399999999999984,0
27665,dust,no-speed-cap,extended-model,false,false,6.755978308588453,15.85000000000009,true,11.400000000000027,0
27665,dust,no-brake-bound,nominal-model,false,false,8.135531329803143,27.00000000000025,true,24.750000000000217,0
27665,dust,no-brake-bound,extended-model,false,false,8.223245343884912,27.00000000000025,true,24.750000000000217,0
27666,dust,baseline,nominal-model,false,false,8.441437148175169,15.000000000000078,true,10.650000000000016,0
27666,dust,baseline,extended-model,false,false,7.960613235988035,15.10000000000008,true,10.650000000000016,0
27666,dust,guarded,nominal-model,false,false,15.811026182254523,23.850000000000204,true,21.650000000000173,0
27666,dust,guarded,extended-model,false,false,15.686499077565031,23.900000000000205,true,21.650000000000173,0
27666,dust,no-speed-cap,nominal-model,false,false,39.049682846299106,12.450000000000042,true,8.09999999999998,0
27666,dust,no-speed-cap,extended-model,false,false,8.560637196823393,15.050000000000079,true,10.600000000000016,0
27666,dust,no-brake-bound,nominal-model,false,false,8.01102618226082,25.150000000000222,true,22.95000000000019,0
27666,dust,no-brake-bound,extended-model,false,false,7.886499077571557,25.200000000000223,true,22.95000000000019,0
27667,dust,baseline,nominal-model,false,false,8.04537195436427,10.650000000000016,true,6.449999999999985,0
27667,dust,baseline,extended-model,true,true,-0.21630505008062073,9.850000000000005,false,7.599999999999981,5.213959767754199
27667,dust,guarded,nominal-model,false,false,14.940364938827486,15.85000000000009,true,13.75000000000006,0
27667,dust,guarded,extended-model,false,false,15.080864504526119,15.80000000000009,true,13.800000000000061,0
27667,dust,no-speed-cap,nominal-model,false,false,35.052427573040745,8.349999999999984,true,4.199999999999993,0
27667,dust,no-speed-cap,extended-model,true,true,-0.21630505008062073,9.850000000000005,false,7.599999999999981,5.213959767754199
27667,dust,no-brake-bound,nominal-model,false,false,8.040365307801892,17.000000000000107,true,14.900000000000077,0
27667,dust,no-brake-bound,extended-model,false,false,8.48086480388622,16.900000000000105,true,14.900000000000077,0
27668,dust,baseline,nominal-model,false,false,8.072765148878034,10.600000000000016,true,6.0499999999999865,0
27668,dust,baseline,extended-model,false,true,3.5511300392747103,11.000000000000021,true,6.399999999999985,0
27668,dust,guarded,nominal-model,false,false,16.984167086225227,14.800000000000075,true,12.500000000000043,0
27668,dust,guarded,extended-model,false,false,16.902951799631808,14.800000000000075,true,12.500000000000043,0
27668,dust,no-speed-cap,nominal-model,false,false,40.887589013216086,7.84999999999998,true,3.4499999999999957,0
27668,dust,no-speed-cap,extended-model,false,true,3.5511300392747103,11.000000000000021,true,6.399999999999985,0
27668,dust,no-brake-bound,nominal-model,false,false,8.284167764506549,16.250000000000096,true,13.950000000000063,0
27668,dust,no-brake-bound,extended-model,false,false,8.202952491810436,16.250000000000096,true,13.950000000000063,0
27669,dust,baseline,nominal-model,false,false,8.19874206331059,11.900000000000034,true,7.699999999999981,0
27669,dust,baseline,extended-model,true,true,-0.12751177915623657,10.700000000000017,false,9.299999999999997,8.327086825937519
27669,dust,guarded,nominal-model,false,false,15.036249172739815,18.350000000000126,true,16.250000000000096,0
27669,dust,guarded,extended-model,false,false,14.308089860656537,18.55000000000013,true,16.250000000000096,0
27669,dust,no-speed-cap,nominal-model,false,false,35.83189713633044,9.600000000000001,true,5.399999999999989,0
27669,dust,no-speed-cap,extended-model,true,true,-0.12751177915623657,10.700000000000017,false,9.299999999999997,8.327086825937519
27669,dust,no-brake-bound,nominal-model,false,false,8.136249180316725,19.500000000000142,true,17.400000000000112,0
27669,dust,no-brake-bound,extended-model,false,false,7.708089869736,19.650000000000144,true,17.35000000000011,0
27670,dust,baseline,nominal-model,false,false,8.167955716859808,10.85000000000002,true,5.999999999999987,0
27670,dust,baseline,extended-model,true,true,-0.17255336383811937,9.55,false,7.499999999999981,6.862416455393847
27670,dust,guarded,nominal-model,false,false,19.52745209876423,14.350000000000069,true,11.900000000000034,0
27670,dust,guarded,extended-model,false,false,19.634073032985214,14.300000000000068,true,11.900000000000034,0
27670,dust,no-speed-cap,nominal-model,false,false,45.25375351495785,7.649999999999981,true,3.2499999999999964,0
27670,dust,no-speed-cap,extended-model,true,true,-0.17255336383811937,9.55,false,7.499999999999981,6.862416455393847
27670,dust,no-brake-bound,nominal-model,false,false,8.127453428943454,16.250000000000096,true,13.800000000000061,0
27670,dust,no-brake-bound,extended-model,false,false,8.234074332558464,16.200000000000095,true,13.800000000000061,0
27671,dust,baseline,nominal-model,false,false,8.37925580975076,11.60000000000003,true,6.8999999999999835,0
27671,dust,baseline,extended-model,true,true,-0.07372103092330917,10.650000000000016,false,7.89999999999998,5.712740034520094
27671,dust,guarded,nominal-model,false,false,17.98281390394635,16.900000000000105,true,14.550000000000072,0
27671,dust,guarded,extended-model,false,false,16.78782861915971,17.15000000000011,true,14.500000000000071,0
27671,dust,no-speed-cap,nominal-model,false,false,46.8075505106454,8.349999999999984,true,3.699999999999995,0
27671,dust,no-speed-cap,extended-model,true,true,-0.07372103092330917,10.650000000000016,false,7.89999999999998,5.712740034520094
27671,dust,no-brake-bound,nominal-model,false,false,8.082814096233733,18.55000000000013,true,16.200000000000095,0
27671,dust,no-brake-bound,extended-model,false,false,7.187828916782848,18.75000000000013,true,16.100000000000094,0
27672,dust,baseline,nominal-model,false,false,8.341802388669237,16.250000000000096,true,11.55000000000003,0
27672,dust,baseline,extended-model,true,true,-0.06670808021141283,14.950000000000077,false,13.00000000000005,7.524597775110758
27672,dust,guarded,nominal-model,false,false,18.0233811403387,26.050000000000235,true,23.700000000000202,0
27672,dust,guarded,extended-model,false,false,17.021209634049626,26.35000000000024,true,23.700000000000202,0
27672,dust,no-speed-cap,nominal-model,false,false,47.34378168975951,13.00000000000005,true,8.299999999999983,0
27672,dust,no-speed-cap,extended-model,true,true,-0.06670808021141283,14.950000000000077,false,13.00000000000005,7.524597775110758
27672,dust,no-brake-bound,nominal-model,false,false,8.123381140339688,27.70000000000026,true,25.350000000000225,0
27672,dust,no-brake-bound,extended-model,false,false,7.421209634050911,27.950000000000262,true,25.300000000000225,0
27673,dust,baseline,nominal-model,false,false,8.27511016539313,10.800000000000018,true,6.5999999999999845,0
27673,dust,baseline,extended-model,true,true,-0.027586809380522936,9.399999999999999,false,8.999999999999993,10.960757486528033
27673,dust,guarded,nominal-model,false,false,15.000409901190721,15.80000000000009,true,13.70000000000006,0
27673,dust,guarded,extended-model,false,false,10.699878326754003,16.6500000000001,true,14.300000000000068,0
27673,dust,no-speed-cap,nominal-model,false,false,35.15682700462952,8.549999999999986,true,4.399999999999992,0
27673,dust,no-speed-cap,extended-model,true,true,-0.027586809380522936,9.399999999999999,false,8.999999999999993,10.960757486528033
27673,dust,no-brake-bound,nominal-model,false,false,8.100410019919593,16.950000000000106,true,14.850000000000076,0
27673,dust,no-brake-bound,extended-model,false,false,7.399878370793033,17.20000000000011,true,14.850000000000076,0
27674,dust,baseline,nominal-model,false,false,8.439773712927945,13.350000000000055,true,9.149999999999995,0
27674,dust,baseline,extended-model,false,true,3.153308748662994,13.650000000000059,true,9.750000000000004,0
27674,dust,guarded,nominal-model,false,false,15.008306377414385,21.35000000000017,true,19.25000000000014,0
27674,dust,guarded,extended-model,false,false,15.50711969931973,21.250000000000167,true,19.30000000000014,0
27674,dust,no-speed-cap,nominal-model,false,false,36.040125903078774,11.050000000000022,true,6.849999999999984,0
27674,dust,no-speed-cap,extended-model,false,true,3.153308748662994,13.650000000000059,true,9.750000000000004,0
27674,dust,no-brake-bound,nominal-model,false,false,8.108306377812937,22.500000000000185,true,20.400000000000155,0
27674,dust,no-brake-bound,extended-model,false,false,8.607119699616078,22.400000000000183,true,20.450000000000156,0
27675,dust,baseline,nominal-model,false,false,8.53007653564947,13.600000000000058,true,9.099999999999994,0
27675,dust,baseline,extended-model,true,true,-0.1361571854520207,12.650000000000045,false,10.450000000000014,5.550538479582858
27675,dust,guarded,nominal-model,false,false,16.606800569212623,21.150000000000166,true,18.900000000000134,0
27675,dust,guarded,extended-model,false,false,17.261735076725188,20.950000000000163,true,18.900000000000134,0
27675,dust,no-speed-cap,nominal-model,false,false,42.15483888668268,10.800000000000018,true,6.299999999999986,0
27675,dust,no-speed-cap,extended-model,true,true,-0.1361571854520207,12.650000000000045,false,10.450000000000014,5.550538479582858
27675,dust,no-brake-bound,nominal-model,false,false,8.206800569503457,22.550000000000185,true,20.300000000000153,0
27675,dust,no-brake-bound,extended-model,false,false,8.861735076967818,22.350000000000183,true,20.300000000000153,0
27676,dust,baseline,nominal-model,false,false,8.507877800356994,10.25000000000001,true,5.999999999999987,0
27676,dust,baseline,extended-model,true,true,-0.19037527273945898,8.999999999999993,false,7.84999999999998,8.726535557246883
27676,dust,guarded,nominal-model,false,false,15.415098703705894,15.000000000000078,true,12.850000000000048,0
27676,dust,guarded,extended-model,false,false,15.471643440580465,15.000000000000078,true,12.850000000000048,0
27676,dust,no-speed-cap,nominal-model,false,false,36.714048882146415,7.89999999999998,true,3.649999999999995,0
27676,dust,no-speed-cap,extended-model,true,true,-0.19037527273945898,8.999999999999993,false,7.84999999999998,8.726535557246883
27676,dust,no-brake-bound,nominal-model,false,false,8.215100053605852,16.200000000000095,true,14.050000000000065,0
27676,dust,no-brake-bound,extended-model,false,false,8.27164476941249,16.200000000000095,true,14.050000000000065,0
27677,dust,baseline,nominal-model,false,false,8.094621544151096,15.85000000000009,true,11.60000000000003,0
27677,dust,baseline,extended-model,false,false,7.116189814321331,15.85000000000009,true,11.750000000000032,0
27677,dust,guarded,nominal-model,false,false,15.254955989605946,26.100000000000236,true,23.950000000000205,0
27677,dust,guarded,extended-model,false,false,15.199088640988123,26.050000000000235,true,24.000000000000206,0
27677,dust,no-speed-cap,nominal-model,false,false,36.29501687751821,13.500000000000057,true,9.249999999999996,0
27677,dust,no-speed-cap,extended-model,false,false,7.116189814321331,15.85000000000009,true,11.750000000000032,0
27677,dust,no-brake-bound,nominal-model,false,false,8.054955989606526,27.300000000000253,true,25.150000000000222,0
27677,dust,no-brake-bound,extended-model,false,false,8.2990886409886,27.20000000000025,true,25.150000000000222,0
27678,dust,baseline,nominal-model,false,false,8.238702782783946,11.900000000000034,true,7.7499999999999805,0
27678,dust,baseline,extended-model,true,true,-0.1940990816011663,10.750000000000018,false,9.399999999999999,8.027887322072727
27678,dust,guarded,nominal-model,false,false,14.71361835323438,18.350000000000126,true,16.250000000000096,0
27678,dust,guarded,extended-model,false,false,14.832468764715713,18.300000000000125,true,16.250000000000096,0
27678,dust,no-speed-cap,nominal-model,false,false,35.29405210455985,9.650000000000002,true,5.4999999999999885,0
27678,dust,no-speed-cap,extended-model,true,true,-0.1940990816011663,10.750000000000018,false,9.399999999999999,8.027887322072727
27678,dust,no-brake-bound,nominal-model,false,false,8.113618359315353,19.45000000000014,true,17.35000000000011,0
27678,dust,no-brake-bound,extended-model,false,false,8.232468770592845,19.40000000000014,true,17.35000000000011,0
27679,dust,baseline,nominal-model,false,false,8.05611320930592,12.600000000000044,true,7.99999999999998,0
27679,dust,baseline,extended-model,true,true,-0.13042706759847533,11.950000000000035,false,8.84999999999999,4.4708900737953226
27679,dust,guarded,nominal-model,false,false,17.29610984372522,19.000000000000135,true,16.700000000000102,0
27679,dust,guarded,extended-model,false,false,16.944063546564507,19.150000000000137,true,16.6500000000001,0
27679,dust,no-speed-cap,nominal-model,false,false,45.34166940960728,9.5,true,4.899999999999991,0
27679,dust,no-speed-cap,extended-model,true,true,-0.13042706759847533,11.950000000000035,false,8.84999999999999,4.4708900737953226
27679,dust,no-brake-bound,nominal-model,false,false,8.29610984936113,20.500000000000156,true,18.200000000000124,0
27679,dust,no-brake-bound,extended-model,false,false,7.644063553729438,20.70000000000016,true,18.200000000000124,0
27680,dust,baseline,nominal-model,false,false,8.302123253390846,12.750000000000046,true,7.79999999999998,0
27680,dust,baseline,extended-model,false,false,8.00002771691885,12.800000000000047,true,7.79999999999998,0
27680,dust,guarded,nominal-model,false,false,19.81790211827189,18.75000000000013,true,16.250000000000096,0
27680,dust,guarded,extended-model,false,false,19.712054834406047,18.75000000000013,true,16.250000000000096,0
27680,dust,no-speed-cap,nominal-model,false,false,54.60531316165873,8.84999999999999,true,3.949999999999994,0
27680,dust,no-speed-cap,extended-model,false,false,20.002229020780987,11.800000000000033,true,6.799999999999984,0
27680,dust,no-brake-bound,nominal-model,false,false,8.117902135828956,20.70000000000016,true,18.200000000000124,0
27680,dust,no-brake-bound,extended-model,false,false,8.012054852446738,20.70000000000016,true,18.200000000000124,0
27681,dust,baseline,nominal-model,false,false,8.235519074145373,10.100000000000009,true,5.4999999999999885,0
27681,dust,baseline,extended-model,true,true,-0.4085713487178282,8.499999999999986,false,8.349999999999984,11.577964506742106
27681,dust,guarded,nominal-model,false,false,17.212965958113102,14.050000000000065,true,11.750000000000032,0
27681,dust,guarded,extended-model,false,false,9.253508190468892,15.350000000000083,true,13.200000000000053,0
27681,dust,no-speed-cap,nominal-model,false,false,44.31692900303619,7.049999999999983,true,2.499999999999999,0
27681,dust,no-speed-cap,extended-model,true,true,-0.4085713487178282,8.499999999999986,false,8.349999999999984,11.577964506742106
27681,dust,no-brake-bound,nominal-model,false,false,8.212972203356628,15.550000000000086,true,13.250000000000053,0
27681,dust,no-brake-bound,extended-model,false,false,8.653508307486959,15.450000000000085,true,13.300000000000054,0
27682,dust,baseline,nominal-model,false,false,8.485645178328582,13.500000000000057,true,8.399999999999984,0
27682,dust,baseline,extended-model,true,true,-0.12154544589850502,12.550000000000043,false,9.700000000000003,4.4983984664460515
27682,dust,guarded,nominal-model,false,false,21.475472633961886,19.30000000000014,true,16.750000000000103,0
27682,dust,guarded,extended-model,false,false,22.006749149865925,19.100000000000136,true,16.800000000000104,0
27682,dust,no-speed-cap,nominal-model,false,false,58.86953485585616,9.299999999999997,true,4.299999999999993,0
27682,dust,no-speed-cap,extended-model,true,true,-0.12154544589850502,12.550000000000043,false,9.700000000000003,4.4983984664460515
27682,dust,no-brake-bound,nominal-model,false,false,8.27547263804405,21.50000000000017,true,18.950000000000134,0
27682,dust,no-brake-bound,extended-model,false,false,8.806749153045473,21.300000000000168,true,19.000000000000135,0
27683,dust,baseline,nominal-model,false,false,8.023396092574842,14.950000000000077,true,10.700000000000017,0
27683,dust,baseline,extended-model,true,true,-0.17296388200298907,13.70000000000006,false,12.400000000000041,8.028443035421827
27683,dust,guarded,nominal-model,false,false,15.159622933822504,23.800000000000203,true,21.650000000000173,0
27683,dust,guarded,extended-model,false,false,15.57469435810043,23.6500000000002,true,21.650000000000173,0
27683,dust,no-speed-cap,nominal-model,false,false,36.22984388861971,12.600000000000044,true,8.349999999999984,0
27683,dust,no-speed-cap,extended-model,true,true,-0.17296388200298907,13.70000000000006,false,12.400000000000041,8.028443035421827
27683,dust,no-brake-bound,nominal-model,false,false,8.259622933827927,24.95000000000022,true,22.80000000000019,0
27683,dust,no-brake-bound,extended-model,false,false,8.674694358105228,24.800000000000217,true,22.80000000000019,0
27684,dust,baseline,nominal-model,false,false,8.528101614670732,13.250000000000053,true,8.299999999999983,0
27684,dust,baseline,extended-model,true,true,-0.07153111673500234,11.750000000000032,false,10.050000000000008,8.228557550741915
27684,dust,guarded,nominal-model,false,false,20.182729721613725,19.750000000000146,true,17.25000000000011,0
27684,dust,guarded,extended-model,false,false,17.65867218095258,20.250000000000153,true,17.500000000000114,0
27684,dust,no-speed-cap,nominal-model,false,false,55.98371034977691,9.299999999999997,true,4.3499999999999925,0
27684,dust,no-speed-cap,extended-model,true,true,-0.07153111673500234,11.750000000000032,false,10.050000000000008,8.228557550741915
27684,dust,no-brake-bound,nominal-model,false,false,8.18272972704699,21.750000000000174,true,19.25000000000014,0
27684,dust,no-brake-bound,extended-model,false,false,7.458672185894784,21.950000000000177,true,19.200000000000138,0
27685,dust,baseline,nominal-model,false,false,8.200679914418345,16.4500000000001,true,11.500000000000028,0
27685,dust,baseline,extended-model,false,true,0.34576186096194306,17.25000000000011,true,12.000000000000036,0
27685,dust,guarded,nominal-model,false,false,20.028694191065085,25.550000000000228,true,23.050000000000193,0
27685,dust,guarded,extended-model,false,false,19.53343498323966,25.70000000000023,true,23.050000000000193,0
27685,dust,no-speed-cap,nominal-model,false,false,56.22188363500004,12.450000000000042,true,7.499999999999981,0
27685,dust,no-speed-cap,extended-model,false,true,0.34576186096194306,17.25000000000011,true,12.000000000000036,0
27685,dust,no-brake-bound,nominal-model,false,false,8.028694191066734,27.550000000000257,true,25.05000000000022,0
27685,dust,no-brake-bound,extended-model,false,false,7.833434983241602,27.650000000000258,true,25.00000000000022,0
27686,dust,baseline,nominal-model,false,false,8.377050003202555,16.050000000000093,true,11.050000000000022,0
27686,dust,baseline,extended-model,true,true,-0.19987058014294234,15.10000000000008,false,12.200000000000038,4.890402420939282
27686,dust,guarded,nominal-model,false,false,20.0956583268719,25.200000000000223,true,22.700000000000188,0
27686,dust,guarded,extended-model,false,false,20.20954726920121,25.150000000000222,true,22.700000000000188,0
27686,dust,no-speed-cap,nominal-model,false,false,56.38126618762385,12.050000000000036,true,7.049999999999983,0
27686,dust,no-speed-cap,extended-model,true,true,-0.19987058014294234,15.10000000000008,false,12.200000000000038,4.890402420939282
27686,dust,no-brake-bound,nominal-model,false,false,8.095658326877071,27.20000000000025,true,24.700000000000216,0
27686,dust,no-brake-bound,extended-model,false,false,8.209547269206212,27.15000000000025,true,24.700000000000216,0
27687,dust,baseline,nominal-model,false,false,8.446489169053507,14.200000000000067,true,9.349999999999998,0
27687,dust,baseline,extended-model,true,true,-0.02204406718988139,13.100000000000051,false,10.650000000000016,5.78417051401218
27687,dust,guarded,nominal-model,false,false,19.045105671482418,21.700000000000173,true,19.25000000000014,0
27687,dust,guarded,extended-model,false,false,19.291347695647573,21.650000000000173,true,19.25000000000014,0
27687,dust,no-speed-cap,nominal-model,false,false,52.24704263787663,10.550000000000015,true,5.699999999999988,0
27687,dust,no-speed-cap,extended-model,true,true,-0.02204406718988139,13.100000000000051,false,10.650000000000016,5.78417051401218
27687,dust,no-brake-bound,nominal-model,false,false,8.245105672350803,23.5000000000002,true,21.050000000000164,0
27687,dust,no-brake-bound,extended-model,false,false,8.191347696468654,23.5000000000002,true,21.100000000000165,0
27688,dust,baseline,nominal-model,false,false,8.255806975854796,16.400000000000098,true,11.750000000000032,0
27688,dust,baseline,extended-model,true,true,-0.07466473833915188,16.200000000000095,false,12.700000000000045,2.0395493404682687
27688,dust,guarded,nominal-model,false,false,17.496494712052993,26.600000000000243,true,24.25000000000021,0
27688,dust,guarded,extended-model,false,false,18.229076506917124,26.40000000000024,true,24.25000000000021,0
27688,dust,no-speed-cap,nominal-model,false,false,46.056503540571725,13.250000000000053,true,8.599999999999987,0
27688,dust,no-speed-cap,extended-model,true,true,-0.07466473833915188,16.200000000000095,false,12.700000000000045,2.0395493404682687
27688,dust,no-brake-bound,nominal-model,false,false,8.196494712053436,28.150000000000265,true,25.80000000000023,0
27688,dust,no-brake-bound,extended-model,false,false,8.629076506917443,28.000000000000263,true,25.850000000000232,0
27689,dust,baseline,nominal-model,false,false,8.14878382185799,12.550000000000043,true,7.349999999999982,0
27689,dust,baseline,extended-model,true,true,-0.25964899938338704,10.650000000000016,false,10.25000000000001,11.01974480585314
27689,dust,guarded,nominal-model,false,false,22.312354779558632,17.35000000000011,true,14.750000000000075,0
27689,dust,guarded,extended-model,false,false,9.273730291913125,19.45000000000014,true,17.000000000000107,0
27689,dust,no-speed-cap,nominal-model,false,false,60.18496705339294,8.14999999999998,true,3.1999999999999966,0
27689,dust,no-speed-cap,extended-model,true,true,-0.25964899938338704,10.650000000000016,false,10.25000000000001,11.01974480585314
27689,dust,no-brake-bound,nominal-model,false,false,8.2123548445839,19.700000000000145,true,17.100000000000108,0
27689,dust,no-brake-bound,extended-model,false,false,8.67373029235722,19.550000000000143,true,17.100000000000108,0
27690,dust,baseline,nominal-model,false,false,8.031953869562017,10.300000000000011,true,5.899999999999987,0
27690,dust,baseline,extended-model,false,false,10.043238405265583,10.000000000000007,true,5.899999999999987,0
27690,dust,guarded,nominal-model,false,false,16.2445951442362,14.750000000000075,true,12.550000000000043,0
27690,dust,guarded,extended-model,false,false,16.561528905458772,14.650000000000073,true,12.600000000000044,0
27690,dust,no-speed-cap,nominal-model,false,false,39.741984984100895,7.649999999999981,true,3.2999999999999963,0
27690,dust,no-speed-cap,extended-model,false,false,14.855681237740953,9.600000000000001,true,5.4999999999999885,0
27690,dust,no-brake-bound,nominal-model,false,false,8.144596007637062,16.100000000000094,true,13.900000000000063,0
27690,dust,no-brake-bound,extended-model,false,false,8.761529575923191,15.950000000000092,true,13.900000000000063,0
27691,dust,baseline,nominal-model,false,false,8.415780411955154,12.400000000000041,true,7.349999999999982,0
27691,dust,baseline,extended-model,true,true,-0.008633064631908383,11.100000000000023,false,8.79999999999999,6.4981761700629574
27691,dust,guarded,nominal-model,false,false,21.072062758557593,17.650000000000116,true,15.10000000000008,0
27691,dust,guarded,extended-model,false,false,21.137508636017287,17.650000000000116,true,15.10000000000008,0
27691,dust,no-speed-cap,nominal-model,false,false,59.45552427047312,8.14999999999998,true,3.099999999999997,0
27691,dust,no-speed-cap,extended-model,true,true,-0.008633064631908383,11.100000000000023,false,8.79999999999999,6.4981761700629574
27691,dust,no-brake-bound,nominal-model,false,false,8.172062914260891,19.800000000000146,true,17.25000000000011,0
27691,dust,no-brake-bound,extended-model,false,false,8.237508789169283,19.800000000000146,true,17.25000000000011,0
27692,dust,baseline,nominal-model,false,false,8.054854049857113,10.750000000000018,true,5.849999999999987,0
27692,dust,baseline,extended-model,true,true,-0.1268108349087811,9.399999999999999,false,7.249999999999982,7.1500305907255175
